version_event,source_id,quote_id,license_event,doi_event,crc_event,version_position,position_description,name_position,location_type,latitude,longitude,geometry,elevation,geonames_id,version_period,calendar,begin_year,begin_month_id,begin_month,begin_day_id,begin_day,begin_hour_id,begin_hour,begin_timestamp,end_year,end_month_id,end_month,end_day_id,end_day,end_hour_id,end_hour,end_timestamp,version_coding,codeset_id,codeset_description,category,path,node_id,node_label,scale_id,scale_label,value_id,value_label,value_index,average,variance,si_unit,si_average,si_variance
0,11786,250320,"not published",,1fdd66172e1a4cae73a962676fde2948,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600675,"Monochromatic cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",35,"1/2: partly cloudy",2,,,n[],,
0,11786,250317,"not published",,3178ac56012035fca2b79df7edcf2fb7,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600674,Cold,climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250314,"not published",,03fe1132c476dba15b6252b95668ef20,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600670,"Complete, low cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11786,250317,"not published",,0679274f444718010953c1c52fbae219,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600672,"cloudy skies",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11786,250323,"not published",,33ee085f49ba5848fa9fbeb36432616e,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600678,cold.,climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250326,"not published",,c1d7841112757db385b56b3368b736be,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600681,"No precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11786,250320,"not published",,0970f94a2fb14cc5644a0315f5a06718,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600676,"Bursts of slow and fast snowfall",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,11786,250320,"not published",,feee2ec0e4edae8dfe4c0b9385cfe4fa,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600677,"Cold and crisp but not unbearably so",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250326,"not published",,df485bf06662755187975d40094d0003,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600683,"Patchy clouds ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11786,250326,"not published",,e36b1ffa30871db10a8d020086df83e4,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600682,"Cool, crisp ",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250323,"not published",,32e71cd92c175880ead71d8eb48a927a,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600680,"Cloudy ",climate,climate/clouds,153,"cloud cover",4,"cloud cover",33,"3/4: very cloudy",3,,,n[],,
0,11786,250329,"not published",,32e5c98562d6806e63e5d6440896c0f1,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600685,"Partly cloudy,",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11786,250329,"not published",,edf764b4ba2793471094419c6aec9fe3,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600686,"cold but not unpleasant",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250332,"not published",,c36b873bb72e58fff164090e53adc516,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600687,"Full low cloud cover",climate,climate/clouds,153,"cloud cover",4,"cloud cover",32,"4/4: fully clouded",4,,,n[],,
0,11786,250332,"not published",,65e201c983bc3e8e40a3cf20c6c6388d,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600689,"Feels cold and damp.",climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,11786,250335,"not published",,14aa4afb778b660eac5fe233db68544c,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,9,"8 am","2017-01-17 08:59:59",0,600690,"Cool, crisp morning",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11786,250335,"not published",,fbfd3a0aa986faaa835984203f62f6f9,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600691,"Partly cloudy",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11786,250335,"not published",,5e9436db2d5e8574aeb2c62ce7682c3f,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600692,"no precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11786,250338,"not published",,667e363da7ef7cd6ebbcb123ed28af2e,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600693,"no new precipitation is actually falling",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11786,250338,"not published",,19c4e241787a3df744d7a10e77fc4c50,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600694,"Sunny,",climate,climate/clouds,153,"cloud cover",4,"cloud cover",31,"0: sunny, clear",0,,,n[],,
0,11786,250332,"not published",,b6716ac713f58f1f0bf9ce33f329ca47,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600688,"Soft snow falling in bursts",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,11786,250338,"not published",,434a0afa512a3b98e6c0d8bd289cea36,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600695,"brisk but comfortable",climate,climate/temperature,237,"temperature level",1,"temperature level",1,warm,1,,,,,
0,11786,250329,"not published",,77929d32394e8183ed00e7da5ff97cef,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600684,"No precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11786,250323,"not published",,19ae730874666b13c2aff76d8d8d0506,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600679,"No precipitation at the moment",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11786,250341,"not published",,3fce1945d4b2a1784f6ee2205c65df86,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600698,"no precipitation",climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",101,"no precipitation",0,,,,,
0,11811,142803,"not published",,f534115b6436dd6c8bf582fcae5ad828,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600773,"moody, grey, dark and cold",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11786,250341,"not published",,b7233a52c5888c08560ffd27870d9281,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600697,"Not much in the way of clouds",climate,climate/clouds,153,"cloud cover",4,"cloud cover",34,"1/4: mostly sunny",1,,,n[],,
0,11811,142796,"not published",,cf893cbc23297670afac5bb2ce2a7bbb,0,,"Freiburg, Barbarastraße 8",location,48.003732,7.839775,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600772,"feels colder than it is",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11786,250341,"not published",,75532a0c86c2b47fca48989a6f98a88f,0,,"Freiburg, Sundgauallee 30",location,48.007353,7.818589,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600696,"Cold and dry, though it feels warm relative to the top of Schauinsland",climate,climate/temperature,237,"temperature level",1,"temperature level",2,"normal temperature",0,,,,,
0,11811,142834,"not published",,5e9d7d388c9b8154158c75c27676eeac,0,,"Freiburg, Ensisheimer Str. 5",location,48.009834,7.824889,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600777,"so wet you freeze although you put enough clothes on :( the snow on the ground is more mud than, so it is very slippery",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11811,142824,"not published",,e0aefbee5207b15a7ffb312e19f48680,0,,"Freiburg, Barbarastraße 8",location,48.003732,7.839775,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600775,"white, real fluffy nice snow on the ground",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11811,142839,"not published",,3ce3c832de80d71d1799224929e019ef,0,,"Freiburg, Barbarastraße 8",location,48.003732,7.839775,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600778,"It snowed a lot last night",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11811,142842,"not published",,bd6dea58e16863e4b25843197252801d,0,,"Freiburg, Engelbergerstraße 21",location,47.996338,7.836691,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600779,"One can notice a 100% mood increase after 3 days of grey sky and snow :) Nevertheless, it is very very cold and as the air is so cold the sun doesn't feel warm on the skin",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11811,142852,"not published",,22242be58228fc9d15c70393afe0524d,0,,"Freiburg, Engelbergerstraße 21",location,47.996338,7.836691,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600781,"one is less moody becuase the whole day is brighter",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11811,142849,"not published",,a2e14615e2e23da217fbdcf80c816a6b,0,,"Freiburg, Barbarastraße 8",location,48.003732,7.839775,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600780,"Impression that sun will be shining later",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11811,142826,"not published",,214cc18e89db8141b76ebfcb5e4cbd49,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600776,"snow doesn't stay on the ground",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11811,142808,"not published",,905669faacb3f27b579cdf1e5d7c2ed3,0,,"Freiburg, Karthäuserstraße 84",location,47.991413,7.862785,,,,0,gregorian,2017,1,january,14,14,18,"5 pm","2017-01-14 17:00:00",2017,1,january,14,14,20,"7 pm","2017-01-14 19:59:59",0,600774,"Shitty weather!",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11850,250156,"not published",,9b6d41f2353526cd929c2b05dc63bb28,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,600787,"The weather was comfortable for me",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11850,250155,"not published",,e8ddbc17c2a14cdaa8fcefb44bf5ffe0,0,,"Freiburg, Platz der Universität 2",location,47.99462,7.844763,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,600786,"The weather was uncomfortable for me",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11850,250160,"not published",,7cc66937f728545478cd78184efc57e6,0,,"Freiburg, Platz der Universität 2",location,47.99462,7.844763,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600789,"The weather was comfortable for human activities",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11850,250159,"not published",,f3ce75c4f11b2940f6976692e7d53432,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600788,"Cold and uncomfortable to walk under those conditions",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11811,142855,"not published",,04d7fa9a88bf0f95e5e56698f8ab7348,0,,"Freiburg, Eschholzstraße",location,47.993785,7.832656,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600783,"Quite slippery",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11850,250102,"not published",,39013e23c9160110283431b738d1f467,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,600784,"Those conditions were comfortable for me",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11850,250163,"not published",,7f2a8df6219c38249895e37ab8892bf0,0,,"Freiburg, Tennenbacher Straße",location,48.004898,7.849588,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600791,"good for human activities",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11850,250164,"not published",,66051aa89755ad2eb84329f6a28ab3a4,0,,"Freiburg, Agnesenstraße 1-3",location,48.000273,7.840599,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600792,"not very good for human activities",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11850,250166,"not published",,49a15a50c154bc1850b50d93eb2468b1,0,,"Freiburg, Platz der Universität 2",location,47.99462,7.844763,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,600794,"not very good for human activities",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11790,250170,"not published",,24877c61e0fea5b0fdc9ebccc3f60c27,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,600796,"snow covering the ground",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11850,250167,"not published",,4ebe6d077211993feb1870b57781560c,0,,"Freiburg, Platz der Universität 2",location,47.99462,7.844763,,,,0,gregorian,2017,1,january,17,17,18,"5 pm","2017-01-17 17:00:00",2017,1,january,17,17,20,"7 pm","2017-01-17 19:59:59",0,600795," It is really uncomfortable to walk under those conditions",society,"society/human health",855,"human well-being",105,well-being,156,"very negative well-being",-3,,,,,
0,11790,250177,"not published",,1588bf9ddaac0e71b477d2f853d346a8,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,600799,shiny,society,"society/human health",855,"human well-being",105,well-being,161,"positive well-being",2,,,,,
0,11850,250165,"not published",,bd0ca75b56709a7d4d07eddde7188d17,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,600793,"not very good for human activities",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11789,250027,"not published",,b7e70a4888aa3ebea9a9eea69c346853,0,"Tennenbacher Strasse 4 (Uni Faculty)","Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,601117,"streets and buildings dripping wet",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11790,250175,"not published",,5a8a6f250ca25f5554798b18e803660f,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,600798,"snow somehow disappearing",society,"society/human health",855,"human well-being",105,well-being,158,"slightly negative well-being",-1,,,,,
0,11790,250172,"not published",,e4bb8c2e6ef49c8bafcb7772c3885c3a,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,600797,"nice snowfall",society,"society/human health",855,"human well-being",105,well-being,161,"positive well-being",2,,,,,
0,11789,250039,"not published",,4c7c7053dd2c15d9a4c039f0b0a7a3f3,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,15,15,9,"8 am","2017-01-15 08:00:00",2017,1,january,15,15,11,"10 am","2017-01-15 10:59:59",0,601120,"seems it snowed all night",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11790,250181,"not published",,220100180c59d71f1879f91eb16deae1,0,,"Freiburg, Okenstraße",location,48.010424,7.858387,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,600801,"comfortable to move around",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11789,250045,"not published",,699e7d1abbb6fc195996191537ad26df,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,18,"5 pm","2017-01-15 17:00:00",2017,1,january,15,15,20,"7 pm","2017-01-15 19:59:59",0,601122,"snow has let up",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11790,250179,"not published",,64d53853611f0820f81bdf38dd9ded0a,0,,"Freiburg, Tennenbacher Straße",location,48.004898,7.849588,,,,0,gregorian,2017,1,january,16,16,13,noon,"2017-01-16 12:00:00",2017,1,january,16,16,15,"2 pm","2017-01-16 14:59:59",0,600800,"comfortable to move around",society,"society/human health",855,"human well-being",105,well-being,160,"slightly positive well-being",1,,,,,
0,11789,250042,"not published",,5bb64d0362ac61e578ad4907079268c8,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,601121," the air feels dry - backed up by my laundry drying out in 24 hours - not bad!",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11789,250048,"not published",,8731713eb096097c3f55ad82fbab64f4,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,16,16,9,"8 am","2017-01-16 08:00:00",2017,1,january,16,16,11,"10 am","2017-01-16 10:59:59",0,601123,"can see my breath",society,"society/human health",855,"human well-being",105,well-being,158,"slightly negative well-being",-1,,,,,
0,11789,250060,"not published",,1f0e0ae1c5b30853b841deaa380c22e7,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,17,17,13,noon,"2017-01-17 12:00:00",2017,1,january,17,17,15,"2 pm","2017-01-17 14:59:59",0,601126,"totally sunny",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11789,250031,"not published",,06f7c63822bd6a7fce437aec06024c22,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,601119,"retreat back to the house",society,"society/human health",855,"human well-being",105,well-being,157,"negative well-being",-2,,,,,
0,11789,250056,"not published",,1a1f2930d2f0a2b7a7ef50fed2aa2aee,0,,"Freiburg, Engelbergerstrasse 41","individual coordinate",47.997213,7.833161,,,,0,gregorian,2017,1,january,17,17,9,"8 am","2017-01-17 08:00:00",2017,1,january,17,17,11,"10 am","2017-01-17 10:59:59",0,601125,"clear nice day! tons of nice sunlight",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11789,250054,"not published",,fa5485a198494954d5b6c9bfc1cd7648,0,,"Freiburg, Universitätsbibliothek",location,47.994239,7.84543,,,,0,gregorian,2017,1,january,16,16,18,"5 pm","2017-01-16 17:00:00",2017,1,january,16,16,20,"7 pm","2017-01-16 19:59:59",0,601124,"walk home was dark",society,"society/human health",855,"human well-being",105,well-being,158,"slightly negative well-being",-1,,,,,
0,11788,250070,"not published",,700d38701de0b18c6c4c23202bb249fb,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,18,"5 pm","2017-01-13 17:00:00",2017,1,january,13,13,20,"7 pm","2017-01-13 19:59:59",0,601130,"sky looks super cool with fast-moving clouds",society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11788,250065,"not published",,92806fcc054eff6a9d40e9a3e0aeb146,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,13,13,9,"8 am","2017-01-13 08:00:00",2017,1,january,13,13,11,"10 am","2017-01-13 10:59:59",0,601128,"calm and pleasant",society,"society/human health",855,"human well-being",105,well-being,161,"positive well-being",2,,,,,
0,11788,250073,"not published",,60de7fbe0f0e7979b28dab538ea8cf5d,0,,"Freiburg, Sundgauallee 28",location,48.007392,7.81941,,,,0,gregorian,2017,1,january,14,14,9,"8 am","2017-01-14 08:00:00",2017,1,january,14,14,11,"10 am","2017-01-14 10:59:59",0,601131,beautiful!,society,"society/human health",855,"human well-being",105,well-being,162,"very positive well-being",3,,,,,
0,11788,250067,"not published",,562c3abcae470785b44c427ec5000c03,0,,"Freiburg, Herderbau",location,48.003428,7.853443,,,,0,gregorian,2017,1,january,13,13,13,noon,"2017-01-13 12:00:00",2017,1,january,13,13,15,"2 pm","2017-01-13 14:59:59",0,601129,"perfect biking weather; can't see the mountains",society,"society/human health",855,"human well-being",105,well-being,159,"neutral well-being",0,,,,,
0,11788,250083,"not published",,bc6db62a35a49e4a2efaa648122ce6c3,0,,"Freiburg, Seepark",location,48.008542,7.821403,,,,0,gregorian,2017,1,january,15,15,13,noon,"2017-01-15 12:00:00",2017,1,january,15,15,15,"2 pm","2017-01-15 14:59:59",0,601134,"feels fairly warm outside",climate,climate/temperature,237,"temperature level",1,"temperature level",1,warm,1,,,,,
